收盘,日期
0.825,2025-09-26
0.827,2025-09-29
0.837,2025-09-30
0.847,2025-10-09
0.856,2025-10-10
0.852,2025-10-13
0.852,2025-10-14
0.855,2025-10-15
0.843,2025-10-16
0.832,2025-10-17
0.829,2025-10-20
0.837,2025-10-21
0.83,2025-10-22
0.836,2025-10-23
0.835,2025-10-24
0.851,2025-10-27
0.846,2025-10-28
0.86,2025-10-29
0.852,2025-10-30
0.851,2025-10-31
0.855,2025-11-03
0.84,2025-11-04
0.846,2025-11-05
0.86,2025-11-06
0.866,2025-11-07
0.876,2025-11-10
0.875,2025-11-11
0.869,2025-11-12
0.889,2025-11-13
0.885,2025-11-14
0.881,2025-11-17
0.864,2025-11-18
0.873,2025-11-19
0.87,2025-11-20
0.839,2025-11-21
0.838,2025-11-24
0.845,2025-11-25
0.844,2025-11-26
0.85,2025-11-27
0.855,2025-11-28
0.855,2025-12-01
0.851,2025-12-02
0.855,2025-12-03
0.852,2025-12-04
0.862,2025-12-05
0.865,2025-12-08
0.849,2025-12-09
0.858,2025-12-10
0.853,2025-12-11
0.857,2025-12-12
0.859,2025-12-15
0.851,2025-12-16
0.863,2025-12-17
0.858,2025-12-18
0.874,2025-12-19
0.877,2025-12-22
0.875,2025-12-23
0.869,2025-12-24
0.876,2025-12-25
0.894,2025-12-26
0.874,2025-12-29
0.884,2025-12-30
0.877,2025-12-31
0.89,2026-01-05
0.911,2026-01-06
0.908,2026-01-07
0.905,2026-01-08
0.907,2026-01-09
0.9,2026-01-12
0.904,2026-01-13
0.905,2026-01-14
0.918,2026-01-15
0.909,2026-01-16
0.929,2026-01-19
0.934,2026-01-20
0.94,2026-01-21
0.948,2026-01-22
0.952,2026-01-23
