收盘,日期
1.074,2025-09-26
1.074,2025-09-29
1.067,2025-09-30
1.069,2025-10-09
1.077,2025-10-10
1.083,2025-10-13
1.102,2025-10-14
1.105,2025-10-15
1.114,2025-10-16
1.11,2025-10-17
1.11,2025-10-20
1.113,2025-10-21
1.12,2025-10-22
1.125,2025-10-23
1.119,2025-10-24
1.121,2025-10-27
1.118,2025-10-28
1.109,2025-10-29
1.109,2025-10-30
1.111,2025-10-31
1.124,2025-11-03
1.135,2025-11-04
1.137,2025-11-05
1.139,2025-11-06
1.138,2025-11-07
1.148,2025-11-10
1.152,2025-11-11
1.164,2025-11-12
1.156,2025-11-13
1.156,2025-11-14
1.146,2025-11-17
1.136,2025-11-18
1.14,2025-11-19
1.147,2025-11-20
1.131,2025-11-21
1.122,2025-11-24
1.13,2025-11-25
1.124,2025-11-26
1.124,2025-11-27
1.124,2025-11-28
1.132,2025-12-01
1.132,2025-12-02
1.126,2025-12-03
1.118,2025-12-04
1.115,2025-12-05
1.112,2025-12-08
1.104,2025-12-09
1.1,2025-12-10
1.094,2025-12-11
1.092,2025-12-12
1.094,2025-12-15
1.085,2025-12-16
1.088,2025-12-17
1.1,2025-12-18
1.099,2025-12-19
1.091,2025-12-22
1.095,2025-12-23
1.094,2025-12-24
1.095,2025-12-25
1.092,2025-12-26
1.094,2025-12-29
1.091,2025-12-30
1.094,2025-12-31
1.093,2026-01-05
1.093,2026-01-06
1.088,2026-01-07
1.081,2026-01-08
1.081,2026-01-09
1.083,2026-01-12
1.086,2026-01-13
1.078,2026-01-14
1.073,2026-01-15
1.068,2026-01-16
1.067,2026-01-19
1.083,2026-01-20
1.075,2026-01-21
1.074,2026-01-22
1.072,2026-01-23
