开盘,收盘,日期
0.9283546,0.9311397,2024-05-15
0.9311397,0.9311397,2024-05-16
0.932068,0.9348531,2024-05-17
0.9348531,0.9515634,2024-05-20
0.9515634,0.9580619,2024-05-21
0.9627036,0.9589903,2024-05-22
0.9562052,0.94785,2024-05-23
0.94785,0.9459934,2024-05-24
0.9487784,0.9617754,2024-05-27
0.963779,0.9609854,2024-05-28
0.9600543,0.9647102,2024-05-29
0.963779,0.9507424,2024-05-30
0.9526048,0.9553984,2024-05-31
0.9553984,0.9516736,2024-06-03
0.9526048,0.9516736,2024-06-04
0.9507424,0.9395681,2024-06-05
0.9423617,0.9479488,2024-06-06
0.9479488,0.9553984,2024-06-07
0.9544671,0.9460865,2024-06-11
0.9460865,0.9591231,2024-06-12
0.9583344,0.9517897,2024-06-13
0.9527248,0.9508547,2024-06-14
0.9480499,0.9358954,2024-06-17
0.9368303,0.9368303,2024-06-18
0.9368303,0.9377654,2024-06-19
0.9387002,0.9405702,2024-06-20
0.9396352,0.9396352,2024-06-21
0.9396352,0.9274808,2024-06-24
0.9256108,0.9284157,2024-06-25
0.9274808,0.9330905,2024-06-26
0.9321555,0.9330905,2024-06-27
0.9321555,0.9405702,2024-06-28
0.9396352,0.9620743,2024-07-01
0.9611393,0.9630092,2024-07-02
0.9639442,0.9545946,2024-07-03
0.9583344,0.9517897,2024-07-04
0.9517897,0.9489848,2024-07-05
0.945245,0.9461799,2024-07-08
0.9461799,0.9555295,2024-07-09
0.9508547,0.9340255,2024-07-10
0.9368303,0.9321555,2024-07-11
0.9321555,0.9302856,2024-07-12
0.9322494,0.9425764,2024-07-15
0.9378824,0.93976,2024-07-16
0.9388212,0.9341271,2024-07-17
0.9341271,0.9360047,2024-07-18
0.9341271,0.9313106,2024-07-19
0.929433,0.9238001,2024-07-22
0.9228612,0.9200448,2024-07-23
0.9191059,0.9219224,2024-07-24
0.9209836,0.9172283,2024-07-25
0.9162895,0.9144118,2024-07-26
0.9144118,0.9172283,2024-07-29
0.9162895,0.9125342,2024-07-30
0.9115954,0.9191059,2024-07-31
0.9162895,0.9209836,2024-08-01
0.9181671,0.9181671,2024-08-02
0.9181671,0.9040848,2024-08-05
0.9059624,0.9022072,2024-08-06
0.9012683,0.9069013,2024-08-07
0.9069013,0.9087789,2024-08-08
0.9087789,0.9059624,2024-08-09
0.9078401,0.9125342,2024-08-12
0.9143519,0.9134092,2024-08-13
0.9096387,0.9115239,2024-08-14
0.9134092,0.9218929,2024-08-15
0.9209503,0.9237782,2024-08-16
0.9247208,0.9341471,2024-08-19
0.9322619,0.9228355,2024-08-20
0.9237782,0.9143519,2024-08-21
0.9105814,0.9152945,2024-08-22
0.9152945,0.9124666,2024-08-23
0.9143519,0.9068108,2024-08-26
0.9058682,0.9134092,2024-08-27
0.9124666,0.9096387,2024-08-28
0.9068108,0.8898435,2024-08-29
0.8889008,0.8898435,2024-08-30
0.8851303,0.8964418,2024-09-02
0.8973845,0.8851303,2024-09-03
0.8851303,0.8841877,2024-09-04
0.883245,0.8823024,2024-09-05
0.883245,0.8766466,2024-09-06
0.8766466,0.8634498,2024-09-09
0.8625072,0.8634498,2024-09-10
0.8623139,0.8414897,2024-09-11
0.8424362,0.8443294,2024-09-12
0.8443294,0.8443294,2024-09-13
0.8424362,0.8547415,2024-09-18
0.8537949,0.8528484,2024-09-19
0.8537949,0.8519018,2024-09-20
0.8519018,0.8632605,2024-09-23
