开盘,收盘,日期
0.996,0.98,2024-05-08
0.977,1.008,2024-05-09
1.007,0.989,2024-05-10
0.981,0.976,2024-05-13
0.976,0.978,2024-05-14
0.978,0.968,2024-05-15
0.967,0.964,2024-05-16
0.964,0.978,2024-05-17
0.978,0.98,2024-05-20
0.98,0.973,2024-05-21
0.973,0.976,2024-05-22
0.977,0.966,2024-05-23
0.967,0.938,2024-05-24
0.938,0.969,2024-05-27
0.968,0.969,2024-05-28
0.96,0.961,2024-05-29
0.956,0.984,2024-05-30
0.987,0.983,2024-05-31
0.982,0.999,2024-06-03
1.001,0.998,2024-06-04
0.997,1.004,2024-06-05
1.007,1.0,2024-06-06
1.0,1.0,2024-06-07
1.0,1.04,2024-06-11
1.04,1.035,2024-06-12
1.035,1.044,2024-06-13
1.04,1.037,2024-06-14
1.036,1.061,2024-06-17
1.062,1.06,2024-06-18
1.067,1.059,2024-06-19
1.058,1.063,2024-06-20
1.072,1.072,2024-06-21
1.07,1.043,2024-06-24
1.042,0.999,2024-06-25
1.005,1.018,2024-06-26
1.012,1.008,2024-06-27
1.008,1.008,2024-06-28
1.008,1.005,2024-07-01
1.005,0.99,2024-07-02
0.99,1.0,2024-07-03
1.002,0.989,2024-07-04
0.989,0.986,2024-07-05
0.998,0.988,2024-07-08
0.976,1.024,2024-07-09
1.025,1.027,2024-07-10
1.036,1.034,2024-07-11
1.033,1.039,2024-07-12
1.048,1.048,2024-07-15
1.02,1.08,2024-07-16
1.079,1.067,2024-07-17
1.066,1.07,2024-07-18
1.068,1.099,2024-07-19
1.1,1.1,2024-07-22
1.1,1.051,2024-07-23
1.049,1.036,2024-07-24
1.041,1.026,2024-07-25
1.03,1.03,2024-07-26
1.029,1.017,2024-07-29
1.014,1.027,2024-07-30
1.018,1.066,2024-07-31
1.068,1.072,2024-08-01
1.068,1.043,2024-08-02
1.043,0.997,2024-08-05
1.002,1.001,2024-08-06
1.002,0.992,2024-08-07
0.991,1.0,2024-08-08
1.006,0.997,2024-08-09
1.0,0.991,2024-08-12
0.991,0.996,2024-08-13
0.996,0.993,2024-08-14
0.988,0.992,2024-08-15
0.996,0.985,2024-08-16
0.985,0.988,2024-08-19
0.995,0.972,2024-08-20
0.972,0.968,2024-08-21
0.97,0.952,2024-08-22
0.952,0.946,2024-08-23
0.944,0.942,2024-08-26
0.942,0.928,2024-08-27
0.925,0.928,2024-08-28
0.928,0.942,2024-08-29
0.935,0.974,2024-08-30
0.975,0.937,2024-09-02
0.946,0.944,2024-09-03
0.939,0.935,2024-09-04
0.935,0.932,2024-09-05
0.934,0.921,2024-09-06
0.926,0.913,2024-09-09
0.915,0.922,2024-09-10
0.913,0.918,2024-09-11
0.919,0.91,2024-09-12
0.914,0.898,2024-09-13
0.91,0.888,2024-09-18
0.89,0.895,2024-09-19
0.896,0.892,2024-09-20
0.892,0.88,2024-09-23
